text,hatespeech_comb
mundo sapatao ligado imaginava,0
murilo deixou prova branco vou bater nele,0
onde classificam menos desta vez tendo concordar habitue tratase devassa grat,0
onde feministas,0
nível destas três senhoras exigem respeito trump,0
claro maior crise econômica últimos 20 ano resolve 6 meses vc perfil comédia né,0
regresso prometido,0
ontem batemos recorde utilização palavra nabo tv portuguesa acreditam,0
ontem representantes flecfac dirigente carlospuna meio pnr apoia causa cabindas traído,0
ontem lembrei q mttttt tmp atras acho q uns 7 anos professora sapatao descobrir q hj possui nome allan,1
ontem perfeito entendi monte estado legalizando maconha querem país dominado zumbis larica cérebro,1
ontem ver benfica grande noite momento tentei entrar casa mulher decidiu imitar ederson,1
ontem gabriela moura integrantes agência p3k comunicação ministrar palestra,0
ontem intervalo almoço excelente reunião conselho nacional ambiente alegria ânimo,0
nyt agora médico tá roendo insignificância cada vez maior,1
falido escreve total ficção sobre mim cobriram tudo errado 2 anos agora inventando fontes,0
obamacare continua falhando humana sairá 2018 iremos revogar substituir recuperar planos saúde,0
ocidente suicidase governantes primeiros culpados portugal excepção,0
2o fim nirvana,0
orçaminto “nim” renovarportugal,0
orgulho hetero tão válido quanto orgulho homo pode ter orgulho outro orgulhohetero,0
opa certíssimo vida humana vale nada aqui belo exemplo ai quebrar ov,1
bilhetes disponíveis aqui,0
juntar assustava fogo artificio,0
pensamento masculino rodeios bem vindo homem mulher revelações aguarde,0
pior cego pode escutar,0
pior cego quer enxergar ranço mulher burra,1
pior tudo mulher defendendo filho puta assume abusivo defende cara miga vc ta sendo burra,1
plano recapitalização cgd vai custar seis mil milhões euros,0
pmdb sempre lado democracia,0
pnr contrário desinteresse demais partidos órgãos soberania apoia justa luta cabindas,0
pnr apresentase primeira vez santamariafeira autárquicas força anselmooliveira,0
pnr congratulase redução tsu colocamos interesses partido frente interesses nacionais,0
pnr dia portugal pnr portugal,0
pnr cala ante marxismocultural censura tolerantes hipocrisia fazdeconta nada,0
pnr solidarizase dor família enlutada morte agente serviço nação gnr,0
politicamente correto algo completamente doentio cogita homem menstruar,1
politicamente correto tá fudendo tudo,1
porteiro rt massagear ego mulher elogiar bunda peitos porteiro faz,0
primeiro encontro jeff sessions emb russo organizado governo obama programa educacional pa,0
problema islão etnia sim ideologia visa destruir cristianismo referi f,0
problema nunca piada sim esquerdista pode zombar pm tá tudo lindo hora,1
psol seguir ideologia comunista coreana onde come cachorro levaram pé letra,1
q mulher d bonita d puta burra mentirosa n sabe q ta passando mão amigos,1
adianta vc dizer sente pena consegue refutar linha falo tática,0
junto fazem chama jornalismo chama mico militância derrubada picareta,0
clodovil queria aprovar pl reduziria 513 250 politicos congresso deixaram,0
intervenção cívico militareste vídeo fez pensar,1
globalismo lauren southern muita gente ainda compreende,0
juventude fazendo tal liberdade confundindo libertinagem quanto faz,0
mulher falando tô esperando comida falando sobre sla senti burra masterchefbr,0
incomoda trabalhar g1 escrever hajir verbo conta verificada,0
barcelona acaba fazer vai ficar sempre história futebol remontada incrível,0
feminismo fez muçulmana,0
posso usar lavar tênis branco,0
quer dizer exatamente,0
válido então feminicídio estupro mercado trabalho falamos disso todo dia poderia dedicar coluna então,1
faz islâmicas podem falar,0
racismo esquerda passando tl pode politicamente correto aí protestos imagina,0
racismo mulheres negras latinas sofrem áreas ciência tecnologia engenharia matemática,0
racismo vai acabar deixar existir homem branco homem negro passar existir apenas homem,0
estagiário fode nessas,1
ora ora passado bem sujo aqui,0
raúl josé vai cagar deve pedir autorização jorge jesus libertemorauljosé,0
começou discurso mandando alô pra moral hein ahahahahahahahaha,1
repórter lembra crimes ódio cometidos contra imigrantes esquece números crimes cometidos imigrantes,0
resultado jornalista saber fala passar vergonha pública dessa,0
retrato disso juventude atual mostro aqui todos dias mesma presente protestos esquerdistas,0
“orfeu xxi música vida dignidade” afinal fronteira muro possa conter música mundo,0
orgulho branco,0
ruim ter chileno branco uns dias fica preto,1
bebés adoptados c telemóveis novos qd vamos buscar desesperamos deixamos cair qd vemos 1 defeitoabrimos conta olx,1
benfiquistas aguardam ansiosamente reeleição bruno carvalho único receio russos decidam interferir eleições,0
bilhetes figueira faro lisboa porto évora venda sítios costume overdosedetourette,0
cara fica expondo trabalho chamando sapatao mereço,1
oscares prémios nobel afins politiquice interesses influências vergonha seriedade mérito pois academyawards nobelprize,0
democratas criar justificativa derrota eleições então inventaram história rússia,0
europeus vão acordando reagindo europa nações nacionalismo contra mundialismo opressor,0
funcionários mataram menino habibs pq negro pobre hahahahhaha funcionários habibs ricos,0
guris nutrição faculdade todos iguais branco musculosinho tatuagem maori braço,0
heitens odiadores inglês acusaram golpe triste demais cultura ódio respeito paz,0
homens governo suécia bolas afeminados acaso refugiados deitam rolam naque,1
homens todos iguais deixam tudo última hora dia namorados amanhã hoje começaram assaltar relojoarias,1
dose diária antitrumpismo vão fazer reportagem sobre 16 países proíbem entrada israelenses,0
idiotas cancelaram conferência d jaime nogueira pinto pequena sala fcsh arriscamse vêlo esgotar pavilhão meo aníbal,0
islamicos moderados filmando tirando fotoos islamicos praticantes alertando ocidente,1
jovens renovarportugal portugal pnr,0
média pilar sistema combatemos podemos esperar mentira eou omissão fakenews,0
memes nana gouvêa tão divertindo kkkkkkkk,0
muçulmanos bemvindos,1
muleke liso sim governo,0
negros estudem estudei,1
sonho liberdade expressão exercício democracia deve china cuba conservador presidência jamais,0
sonho telemóvel ter rede tão forte pescadores nazaré arrastou bomba 200 kg rasgar,0
países solidários pobres abertos refugiados europa fecha velho mundo,0
sporting continua grande europa futebol,0
portugueses devem passos coelho ter tido coragem dizer salgado stresses ricardo leva guito pró panamá,1
portugueses hoje vão conseguir dormir,0
portugueses uns pessimistas acredito c música eurovisão salvador sobral pode superar votação ano passado,0
pretos criminosos gajas decote sluts bissexuais indecisos refugiados merecem oportunidade vida,1
reflexos guerra trouxeram grandes mudanças vida conheça histórias,0
“refugiados” classe política traidora renovarportugal refugiados portugal,0
refugiados estao todos vir terra noto logo nao cá sentem bem acolhidos cá,1
resistência vão voltar fazer concerto bataclan sei dizem raio cai 2x sítio deixemme sonhar,1
responsáveis naoaolimitedeinternet,0
sr neto deve ter lágrimas força guerreiro cabelorosafelipeneto,0
2 robôs nasa superfície marte,0
temas resultam visitas efectuadas assunçãocristas incluída mesquita submissão islãoinvasor,0
macarrão goleiro bruno champinha,0
fazendo conluio moça pode maluca psicopata,1
tolerantes donos poder carneirada submissa contrariados ofendem tentam ridicularizar hipócritas mau perder,0
sus sucateado consegue atender cidadão problemas graves saúde medicamento,0
tempo tao bom ir grupo amigos á praia sentar areia apanhar sol falar sobre cenas,0
tempo todo inacreditável totalmente outra imprensa cobria obama,0
terror esquerda somostodosbolsonaro,0
pai nao angola — pois neste momento luanda,0
texto todo velha ladainha feminismo verdade passado hoje dia blablabla deslegitimação básica,0
ótima certeza,0
ótima sessão audiência ceos associação líderes indústria varejo manhã,0
otimistas pessoas mal informadas,0
tambem tm video bruno namorada maos dadas nao natureza tratar bem mulher kkkkk,1
pra cara bb jornalista,0
perfil ta apurrinhando todo mundo direita posta algo sobre dia mulheres,1
huahauhaauhauha uahuahauhaa vamos agenda feminista faz tudo menos defender mulher,1
feminismo movimento q diz lutar mulheres persegue td mulher q opinião própria,0
islamismo estariam praia islamismo tao luto,1
vou mandar pra corrigir post anteskkkkk verdade novokkkk,0
trump futebol reeleito começa construção muro 2a circular benfica prepare guito,1
tuiter ainda respira,0
único objetivo família joão victor guilherme francisco santos alexandro josé silva,0
uso turbantes pessoas brancas apropriação cultural via,0
outra jênia acha violência contra mulher brasil dá fato país maioria cristã n,0
outra vez menino pediu lanche amiga ignorou noinha gritou vai tia vc ja ta gorda hahahahahahahahaha,0
outros países cobram empresas americanas impostos tarifas enquanto eua cobra pouco nada deveríamos cobrar,0
ouvi dizer chorão saiu charlie brown jr entrou sepultura vdd d vai fé brodi,1
ouvi rede tv hungria fazendo cerca eletrica evitar invasoes refugiados nao deu ibopepesquisem sob,0
ouviu militar sai disparando esmo,0
verdadeiro escândalo aqui informações confidenciais passadas ilegalmente inteligência doce,0
overdose tourette on the road comboio chegar cidade,0
video sapatao tocando siririca,1
ovo páscoa petista,0
nunes merece título maior youtuber brasil respeito parabéns espiritosantocaos,0
ow gráficos problema curva exagerada,0
owww esquisita tá imitando tt pala hahaha,0
oxente pq tão santa rsrt oooooooooo maluca,0
pooo aí otimista hein,0
pagando contas fim,0
pai feminista saiu pra comprar cigarro 2º gol zidane 1998 nunca voltou joaquinresponde,0
país quebrando desemprego pra todo lado violência comendo solta vem falar folia pqp vtnc merda,0
palavra dia homem homem diz fragrância,0
palavras presidente trump assinatura resolução hj 41,0
palhaçada pura acho trump vai perder sono causa voto blocoesquerda,0
aprecio bom humor,0
aprecio bom humor calma abuses boa vontade,0
cara mil grau total vou morrer,0
sapatao super indico,1
papa bergoglio pede cristãos menos filhos enquanto,0
tme gente faz tattoo pra filho ajuda ne passional,0
parabéns ae gabriel vc merece demais chorei aq,0
parabéns meninas kkkkk,1
parabéns novo conselheiro segurança nacional general hr mcmaster vídeo,0
parabéns novo procurador geral,0
parabéns novo vasecretary dr david shulkin hora cuidar veteranos lutaram proteger,0
parabéns secretário tesouro steven mnuchin icymi assita aqui,0
parabéns jornalistas reportagem sobre bndes investigação sobre corrupção governo,0
parabéns rex tillerson tomar posse novo secretário estado estrela,0
parabéns stephen miller representar manhã vários programas matutinos domingo ótimo trabalho,0
parabéns thomas perez acaba nomeado líder cnd poderia feliz pe,0
parabéns todas mulheres desse mundo vc feia linda nova velha gorda magra qero q saibam q respeito nunca pode faltar,0
parabéns todas mulheres menos abortistas aborteiras porque gente,1
parabéns beyoncé fevereiro ganhaste prémio foto absurda 2017,1
parabéns chorão 4 anos longe drogas,1
parabéns cidade ariquemes luta contra ideologia gêneroa sociedade organizou apoiar,0
parabéns deputado apezequielteixeira brasil colapso cultural inversão doentia prioridades,0
parabéns deputado roberto lucena sim proteger povose pago impostos vão pagar,0
parabéns especial pras mulheres seguem mulherada guerreira batalhadora tempo pra mimim queria dar buquê di flor pra cada,0
parabéns guerreira gritar peito meio rua nun país onde mulher livre fácilquero ver lut,1
parabens hugo chavez morte,1
parabéns luciano azevedo pps prefeito passo fundo rs resolveu pegar verba r 400 mil,0
parabéns notícia sobre desconstrução filme bela feranosso apoio irrestrito casal donos,0
parabéns bom novo estagiário bem melhor último paz,0
parabéns mulheres verdade mulher inteligente faz dramas verdadeiras histórias mulher burra his,1
parabéns patríciamamona nelsonévora,0
parabéns patrícia mamona portugal,0
parabéns pra mim cheguei atrasada novo,0
parabéns pra sapatão piranha santaa cruz 19 anos né porra teeeeeee amooo venha sábado bebê,1
parabéns pra mulher parabéns pra feia gorda cuida coitada vai arranjar,1
parabéns pra mulher parabéns pra feia gorda cuida coitada vão vai arranjar,1
parabéns presidente eduardo cunha,0
parabénsque mundo copie permitam insanidade trumpeuapoio,1
parabéns esperança reforçase,0
parabéns sinal inequivoco estás caminho certo,0
parabens sapatão sdds,1
parabéns favor vida valor básico inegociável qualquer pessoa bem,0
chamar outros fascistavc sabe fascismoseu filho puta,1
falar alemão caralho,1
