text,hatespeech_comb
os cara fica me expondo no trabalho me chamando de sapatao mereço,1
oscares prémios nobel e afins só politiquice interesses e influências vergonha seriedade e mérito pois,0
os democratas tinham que criar uma justificativa pela derrota nas eleições então inventaram uma história rússia _,0
os europeus vão acordando e reagindo pela europa das nações com o nacionalismo contra o mundialismo opressor,0
os funcionários mataram o menino no habib s pq ele era negro e pobre hahahahhaha como se os funcionários do habib s fossem ricos,0
os guris de nutrição da minha faculdade são todos iguais branco musculosinho tatuagem maori no braço,0
os heitens odiadores em inglês já acusaram o golpe triste demais essa cultura de ódio a meu respeito _,0
os homens do governo da suécia sem bolas afeminados não é por acaso que os refugiados deitam e rolam naque _,1
os homens são todos iguais deixam tudo para a última hora o dia dos namorados é já amanhã e só hoje é que começaram a assaltar relojoarias,1
o em sua dose diária de anti trumpismo quando vão fazer reportagem sobre os países que proíbem entrada de israelenses,0
os idiotas que cancelaram uma conferência d jaime nogueira pinto numa pequena sala da fcsh arriscam se a vê lo esgotar o pavilhão meo aníbal,0
os islamicos moderados estão filmando e tirando foto os islamicos não praticantes estão alertando o ocidente das _,1
os mais jovens do,0
os média são um pilar do sistema que combatemos deles só se podemos esperar mentira e ou omissão _,0
os memes da nana gouvêa tão me divertindo muito kkkkkkkk,0
os muçulmanos não são bem vindos,1
os muleke é liso sim mas o governo é muito mais,0
os negros que estudem eu estudei,1
o sonho de liberdade de expressão e exercício de democracia deles deve ser a china ou cuba um conservador na presidência jamais,0
o sonho do meu telemóvel era ter uma rede tão forte como a dos pescadores da nazaré que arrastou uma bomba de kg sem se rasgar,0
os países mais solidários são os mais pobres mais abertos aos refugiados a europa se fecha o velho mundo não é mais o mesmo,0
o sporting continua a ser grande na europa do futebol,0
os portugueses devem muito a passos coelho por ter tido a coragem de dizer não a salgado não stresses ricardo leva o guito pró panamá,1
os portugueses hoje já vão conseguir dormir,0
os portugueses são uns pessimistas eu acredito que c esta música na eurovisão o salvador sobral pode até superar a votação do ano passado,0
os pretos são criminosos as gajas com decote são sluts os bissexuais são indecisos os refugiados não merecem uma oportunidade de vida,1
os reflexos da guerra trouxeram grandes mudanças para vida deles conheça essas histórias,0
os refugiados e a classe política traidora,0
os refugiados estao todos a vir para a minha terra noto logo que nao e de cá mas eles sentem se bem acolhidos cá,1
os resistência vão voltar para fazer um concerto no bataclan eu sei que dizem que um raio não cai x no mesmo sítio mas deixem me sonhar,1
os responsáveis por isso,0
o sr neto não deve ter mais lágrimas força guerreiro,0
os robôs da nasa na superfície de marte,0
os temas resultam das visitas efectuadas por incluída a da mesquita submissão ao,0
o é o macarrão do goleiro bruno e a do champinha,0
o fazendo conluio com essa moça isso pode ou ela é maluca psicopata mesmo,1
os tolerantes donos do poder e sua carneirada submissa quando contrariados só ofendem e tentam ridicularizar hipócritas de mau perder,0
o sus está sucateado não consegue atender o cidadão com problemas graves de saúde não tem medicamento os,0
o tempo está tao bom para ir com um grupo de amigos á praia sentar na areia apanhar sol e falar sobre as cenas,0
o tempo todo é inacreditável é totalmente outra imprensa do que aquela que cobria obama,0
o terror da esquerda,0
o teu pai nao está em angola _ pois não neste momento está em luanda,0
o texto todo é aquela velha ladainha feminismo de verdade era aquele do passado hoje em dia blablabla deslegitimação básica,0
ótima com certeza,0
ótima sessão de audiência com os ceos da associação de líderes da indústria de varejo esta manhã,0
otimistas são pessoas mal informadas,0
tambem tm um video de bruno com a namorada de maos dadas mas nao é da natureza dele tratar bem mulher kkkkk,1
pra eles o cara do bb que é jornalista,0
esse perfil ta apurrinhando todo mundo de direita que posta algo sobre o dia das mulheres,1
huahauhaauhauha uahuahauhaa vamos a agenda feminista que faz tudo menos defender mulher,1
feminismo movimento q diz lutar pelas mulheres mas persegue td mulher q tenha opinião própria _,0
sem islamismo elas estariam na praia com o islamismo elas tao de luto,1
vou mandar pra tu corrigir os post antes kkkkk verdade de novo kkkk,0
o trump do futebol foi reeleito quando é que começa a construção do muro na a circular o benfica que prepare o guito,1
o tuiter ainda respira,0
o único objetivo da família de joão victor é que guilherme francisco do santos e alexandro josé da silva,0
o uso de turbantes por pessoas brancas é apropriação cultural via,0
outra jênia que acha que a violência contra a mulher no brasil se dá pelo fato do país ser de maioria cristã e n _,0
outra vez um menino pediu um lanche para uma amiga minha e ela o ignorou o noinha gritou vai tia vc ja ta muito gorda hahahahahahahahaha,0
outros países cobram empresas americanas impostos e tarifas enquanto os eua cobra pouco ou nada deveríamos cobrar _,0
ouvi dizer que o chorão saiu do charlie brown jr e entrou no sepultura é vdd d vai na fé brodi,1
ouvi numa rede de tv que a hungria está fazendo uma cerca eletrica para evitar invasoes de refugiados mas nao deu ibope pesquisem sob,0
ouviu militar não sai disparando a esmo,0
o verdadeiro escândalo aqui é que informações confidenciais são passadas ilegalmente pela inteligência como doce _,0
overdose de tourette on the road o comboio está a chegar à tua cidade,0
o video era um sapatao tocando siririca,1
ovo de páscoa petista,0
o nunes merece o título de maior youtuber do brasil e de respeito parabéns,0
ow seus gráficos estão com problema de curva exagerada,0
o esquisita a tá te imitando com tt pala hahaha,0
oxente pq sou tão santa rs rt oooooooooo maluca,0
pooo esse aí é otimista hein,0
pagando minhas contas fim,0
pai da feminista saiu pra comprar cigarro no º gol do zidane em e nunca mais voltou,0
país quebrando desemprego pra todo lado violência comendo solta e vem falar em folia pqp vtnc essas merda _,0
palavra do dia que homem que é homem não diz fragrância,0
palavras do presidente trump na assinatura da resolução h j,0
palhaçada pura acho que o vai perder o sono por causa do voto do,0
aprecio o bom humor,0
aprecio o bom humor mas calma não abuses da boa vontade,0
o cara é mil grau total vou morrer,0
por isso eu sou sapatao super indico,1
papa bergoglio pede que cristãos tenham menos filhos enquanto isso,0
nossa tme gente que não faz tattoo pra filho me ajuda ne isso foi passional,0
parabéns ae gabriel vc merece demais até chorei aq,0
parabéns a essas meninas kkkkk,1
parabéns ao nosso novo conselheiro de segurança nacional general h r mcmaster vídeo,0
parabéns ao nosso novo procurador geral,0
parabéns ao nosso novo dr david shulkin hora de cuidar dos veteranos que lutaram para proteger nosso _,0
parabéns ao secretário do tesouro steven mnuchin assita aqui,0
parabéns aos jornalistas do pela reportagem sobre o bndes investigação sobre corrupção nos governo _,0
parabéns a rex tillerson por tomar posse como nosso novo secretário de estado ele será uma estrela,0
parabéns a stephen miller por me representar esta manhã nos vários programas matutinos de domingo ótimo trabalho,0
parabéns a thomas perez que acaba de ser nomeado como líder do cnd eu não poderia estar mais feliz por ele ou pe _,0
parabéns a todas as mulheres desse mundo seja vc feia ou linda nova ou velha gorda ou magra qero q saibam q respeito nunca pode faltar,0
parabéns a todas as mulheres menos para as abortistas e aborteiras porque essas não são gente,1
parabéns beyoncé estamos em fevereiro e já ganhaste o prémio da foto mais absurda de,1
parabéns chorão anos longe das drogas,1
parabéns cidade de na luta contra a ideologia de gênero a sociedade se organizou para apoiar o,0
parabéns deputado esse brasil está em colapso cultural uma inversão doentia de prioridades,0
parabéns deputado roberto de lucena isso sim é proteger o povo se eu pago impostos e esses vão para pagar a,0
parabéns especial pras mulheres que me seguem mulherada guerreira batalhadora sem tempo pra mimim queria dar um buquê di flor pra cada uma,0
parabéns guerreira gritar de peito de fora no meio da rua nun país onde a mulher é livre é fácil quero ver lut _,1
parabens hugo chavez pela sua morte,1
luciano azevedo pps prefeito de passo fundo rs resolveu pegar a verba de r mil que,0
parabéns mais uma notícia sobre a desconstrução do filme a bela e a fera nosso apoio irrestrito ao casal donos,0
parabéns muito bom esse novo estagiário bem melhor que o último,0
parabéns mulheres de verdade mulher inteligente faz de seus dramas verdadeiras histórias a mulher burra de suas his _,1
parabéns e,0
parabéns patrícia mamona,0
parabéns pra mim que cheguei atrasada de novo,0
parabéns pra sapatão mais piranha de santaa cruz anos né porra teeeeeee amooo que venha sábado bebê,1
parabéns pra você mulher parabéns pra você que é feia gorda não se cuida coitada que não vai arranjar,1
parabéns pra você mulher parabéns pra você que é feia gorda não se cuida coitada que vão vai arranjar,1
parabéns presidente eduardo cunha,0
parabéns que o mundo copie e não permitam está insanidade _,1
parabéns a esperança reforça se,0
parabéns sinal inequivoco que estás no caminho certo,0
parabens sapatão sdds,1
parabéns ser a favor da vida é um valor básico e inegociável de qualquer pessoa do bem,0
para de chamar os outros de fascista vc nem sabe o que é fascismo seu filho da puta,1
para de falar alemão caralho,1
para desconcentrar um homem com um decote é necessário ter peitos,1
para ler o islão tem um problema com a mulher,0
para o dia internacional da mulher a pk preparou um encontro cheio de significado aprendizado e trocas,0
para o pessoal que não conhece muito o futebol europeu citi x mônaco seria uma espécie de marília x oeste aqui no brasil,1
para os sportinguistas bruno de carvalho é uma mais valia para o sporting clube de portugal mais valia era estar calado,0
para quem não sabe amor e sexo é aquele programinha lacrador que apanha da praça é nossa na audiência _,0
para o simples fato de apoiar é ser direita xucra conversar o quê com um cara desses babaca total,1
para se urge desparasitar a classe política e dirigente árvores podres só dão frutos podres,1
para variar da política díptico em acrílico velas na praia,0
