text,hatespeech_comb
Obg grandes Xerifes Chefes Polícia serviço liderança Vocês verdadeiro amigo httpstco1aOMPZ4whQ,0
O BlocoEsquerda pontadelança cultura morte quer agora legalizar Eutanásia Por mim defendo Vida dignidade EsquerdaNet,0
BlocoEsquerda promotor Eutanásia tema programa eleitoral Isto honesto EsquerdaNet httpstcoCyYCcDKPj4,1
O BLOCO PORÃO DO DOPS É BEM MAIS ANIMADO VENHA CAIR NESSA FOLIA vanessasenadora PAZ httpstcobIwPH4RQFy,1
bolsonaro nao parabenizou cunha vdd gente culpa edição video,0
OBomDeSerBrasileiroÉ menos nao vem refugiados Oriente médio pra k caras nao sao burro,1
brasileiro cansado enganado sos regime militar get out dilma,0
brasil crise drogados querem saber droga httpstco9DVO4wngQA,0
O BRASIL NÃO QUER LEGALIZAÇÃO DE DROGAS STF Legalização drogas rejeitada maioria população httpstcozM4PNOcdaI,0
Obrigada amigosJá passamos 600 inscritos 24 horas Inscrevase novo canal entrevistas Vamos httpstcoFrF0HqrMx7,0
Obrigado exxonmobil 20 bilhões investimento criando 45000 empregos indústria c httpstco6VuiYFglur,0
Obrigado primeiro ministro Austrália falar verdade sobre educada conversa mídia NOTÍCIAS FALSAS distorceu Ótimo,0
Obrigado Brian Krzanich CEO intel Um grande investimento 7 BILHÕES INOVAÇÃO EMPREGOS Americanos httpstcoXWXvkPX2IG,0
Obrigado Eli Lake Bloombarg View NSA FBInão deveriam interferir políticae é Uma situação mu httpstcoR2YMaXu1N2,0
Obrigado grandes comícios todo país Tremendo apoio Vamos Tornar América Grande Novamente httpstconcyrBNc5aQ,0
Obrigado todos elogios Conferência Imprensa ontem Rush Limbaugh disse melhores E m httpstcociHsjyqcVf,0
Obrigado Porto Hoje seguimos Aveiro Teatro Gretua 22h00 OverdoseDeTourette OnTheRoad RacharLenhaPreta httpstcomTul25WiaV,0
Obrigado samsung Adoraríamos têlos aqui httpstcopqg6E3mIeO SAMSUNG PODERÁ TER FÁBRICA NOS EUA,0
OBRIGADO SÃO MUITAS PERGUNTAS NÃO DA PRA RESPONDER TUDO 1130 VOU FUMA UM CIGARRO BEBE UMA CAIPIRA COMPRA UM FRANGO ASSADO JoaquinResponde,0
OBSERVAÇÃO ESTAMOS NA QUARESMA FAVOR SUBSTITUIR O XIS BÊICON POR PEIXE FRITO O RESTO TÁ TUDO LIBERADO OBRIGADO,0
OBSERVAÇÃO IMPORTANTE SOBRE O DIAINTERNACIONALDAMULHER httpstco0vGVU7iho2,0
observador Catarina Kinnvall “É similar forma islão radical extremadireita httpstcoTmjEC69oSt,1
O bullying hipócritas comunicação social diversos sectores sociedade Força realDonaldTrump httpstcobIxHoC18SL,0
O Canadá quer receber 40 mil refugiadosresumindo 40 mil desempregadosIsso explicam população,1
O canalha ditador NicolasMaduro conseguiu destruir Venezuela Venezuelanos fogem Brasil outros países d httpstcoOnUMT25wZe,1
O capitalismo realmente perdoa nada É única salvação além ideologia sanguinária comunismo Hipocrisia httpstcoWZx4PkBH61,0
O CARA É FODA Nem tomou posse criou empregos Obama sequer sonhou httpstcoKIC75CXNJr,0
O cara muda turma manhã tarde vira relator Lava Jato Tem treta não imagina httpstco3XnjgagaJ9,0
O cara promove celebra ASSASSINATO DE BEBÊS INDEFESOS NO VENTRE DA MÃE Não existe grau maior podridão SE httpstcoOSy9Bwcj6L,0
O cara tá carro ROUBADO parado sai ATIRANDO contra PM consigo armas GRANADA Mas SUSPEITO httpstcoH2cJWz2oQn,0
O CDS plantar moralismo vida política portuguesa Depois demissões irrevogáveis demissões prazo Aprende Centeno,0
O CDS avisou Centeno consequências penais mentir Parlamento Mas algum exdeputado CDS preso,1
O cerco fechando pro Obama ObamaInJail httpstcoeO4MtYylzy,0
O cerco fechando httpstco3ASl9RGinT,0
O ciclo retardo pessoa posta merda zuada aguenta protege conta httpstcosc4Uxs4gZZ,1
O ColégioDomPedroII chegou fim poçoVejam cartaz colocado unidade centro RJ httpstcoMJIuXGcT92,0
1 O cqc criticava governo 2 SrtaIozzi erikgo entram CQC 3 CQC acaba 4 Ambos hj defendem PT Crític httpstcoOV3HWV9x39,0
OdeCarvalho prefiro magra feia gorda bonita Mesmo gordas arrumarem ñ adianta falta d elegancia porte físico,1
Odeia Bolsonaro Então diz ai projeto discorda porquê Vamos ver inteligencia nível i httpstcoRlqDhg5Q3S,0
Odeio feministas falam merda Vamos fazer q Perfis falsos zoando coisas q nunca disseramkkk KKKKMitou,1
odeio gente fala so pq iggy eh branca n pode cantar rap mano QUE,1
Odeio mulher burra,1
Odeio sapatão Não desapega ex nunka,1
O desejo homem mulher desejo mulher desejo homem Ou mais MulherDeVerdade,0
O dia 17 Dezembro dedicado íntegra autêntica maratona reuniões sede PNR Lisboa httpstcocJeVuUH8PK,0
dia bruxas noite solteiros,0
O dia todos muçulmanos morrercerteza inferno vai sobrecarregar,1
diminutivo INHO acompanha trajetória HOMEM DE VERDADE,0
O discurso ódio vale contra DireitaEvangélico pra lacrar httpstcoYFoSmKhZpJ,1
discurso socialismo pode bonito capitalismo comida iphone viagem pro exterior etc,0
O Dono desse twitter autista pode kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk httpstcoQGoqrnYMR4,1
O ECA fechou olhos próprio estatuto afirma sexualidade poder ensinada crianças após httpstcosc7Tfqt6Kb,0
eduardo bolsonaro nao cuspiu jean tudo truque vídeo manipulados,0
O Eduardo Lourenço daqueles pensadores parece ter descoberto tarde unicórnio conciliar Deus com httpstcoplc4Y6mQB0,1
O engraçado err correção estúpido gastar todo tempo falando mal feminismo pautas considera imaginárias,1
O ESQUERDOPATA imbecil GOSTA COMUNISMO QUER morar CUBA CORÉIA DO NORTE ANGOLA países COMU httpstcomtXyW9owC7,1
O estado Justiça Portugal httpstcooR31YZyYhQPNR RenovarPortugal,0
O estranho caso TSU httpstcotmh1XPS9FvPortugal RenovarPortugal PNR,0
O Facebook caiu justo agora ia compartilhar imagem pra doar 0056442 centavos pra coral crianças mudas cabelo,1
O FACEBOOK CAIU VAMO VOLTAR PRO ORKUT GALERAAA,0
O Facebook usou hijab homenagear mulheres DiaDaMulher O hijab maior símbolo opressão islâmica httpstcoSkHBYLsMLh,0
O falido nytimes cria grande NOTÍCIA FALSA sobre China dizendo Sr Xi falou Sr Trump desde Nov 14 httpstcoiBHOBjRlSr,0
O falido nytimes forçado desculpar assinantes pobre cobertura feita vitória elei httpstcoVFZ4y8j3ap,0
O famoso não argumentos httpstcovuTYTuerRO,0
O fascismo esquerda dois prints leandraleal httpstcoG6n9BPPcwb,0
O FBI totalmente incapaz parar infiltrados segurança nacional permearam governo httpstcoDK69kTQXud,0
O feminismo “faça acontecer” outras variantes feminismo empresarial falharam esmagadora maioria httpstconifAweAInR,0
o feminismo importante demais ficar mãos feministas saiu folha pleno 8 março,0
O feminismo capacho esquerda VocÊ nazista hahahahahaha retardado Refute fale httpstcooHA1P45vpx,0
feminismo Brasil mero cooptador mulheres militância esquerdista Não defende mulheres apenas httpstcoqSvyplfFcp,1
oficialmente mulher burra mundo,1
O foco resistência aqui Ainda gostamos mulher pinga rock n roll futebol Ainda gostamos churrasco carne sangrenta,0
O FUTEBOL AINDA RESPIRA httpstco0z9iiuqky8,0
ofuxicooficial ESSA mulher pq transa cara vadia burra garota escrota nao nada,1
O gay assumido bem resolvido bem homemdeverdade frangas arrogantes dissimulados enfrentam própria cara espelho,0
O gduvivier adora passar vergonha httpstcoVL6Fv63JbD,0
O gduvivier quer fim PM usando mesma segurança Nessas horas fascista vira heroína,0
O General Keith Kellog conheço bom tempo grandes chances ir pra NSA outros 3 httpstcotqs1YDByft,0
O Henrique Raposo dito nada contra comunas fachos pois amigo duas coisas,1
OhFazFavor deixa lá apenas Algarve,0
OhFazFavor assim tanto vento,0
O hino cerimónia tomada posse Presidente reality showfoi cantado miúda q reality show Tudo dito,0
ohmycavill menos mal ainda esperança pra você,0
Oi amores drae agdabritto TaisRenata Coisasdelouco joaohamu RitaCassiaCosta renatuuus Vcs noção correriaaaa Aff Xeru,0
O ibelongjb merece parabéns dar Desesquerdizada JusticeiroSujo tommoskyfalls Da série vivo™ httpstcopy30uxfU7p,0
Oieeee amoresss Tô mtooo emocionadaaaa MINHA SOBRINHA LINDAAA NASCEUUU Parabéns Kilma Lipe Mano amo Bem vinda Karol renovacao,0
oi lembra mim eu nao lembro comi ontem rsrs voce comeu ontem,0
oiluiz vou aqui torrent Pearl Harbor tbm ótimo quase 3 horas,0
oiluiz vi não vou vencer preconceito ver hahahahaha,0
oiluiz sim filme bom longo,0
O imbecil realmente sabe diferença casal ama PORNOGRAFIA INCENTIVADA NA TV Há 100 anos at httpstcoPcsfCy8UWj,1
imbecil usa ironia figura linguagem responder consegue refutar nada falei httpstcoah86XoYVJg,1
Oi sapatão KKKKKKKKKKKKKKKKKK,0
intelectual tipo k chega mesmas conclusões povo uns anos atraso httpstcoDMnpz8isTi,1
Oi pessoal aqui Marisa Lobo preciso ajuda assinar canal YouTube Preciso pelo httpstcoTXKbkjdbei,0
Oi pessoal aqui Marisa Lobo preciso ajuda inscreva canal YouTube httpstcoRnxdA0YDh9,0
O Irã ADVERTIDO formalmente disparar míssel guerra Deveriam agradecer ridículo acordo EUA fez eles,1
O Iran brincando fogo agradecem quão legal presidente Obama eles Porque serei,0
O Iran dominando cada vez Iraque após EUA ter desperdiçado três trilhões dólares lá Obviamente tempo atrás,0
O Iran últimos suspiros pronto prum colapso EUA veio salvavidas forma acordo c Iran 150 bilhões,0
Oi vc sapatão n sabe ainda,1
O jairbolsonaro assumiu causa choro todo pelegada pleno começo 2017 Imagine ano httpstco3qjpcW4GtH,0
O jeanwyllysreal tão lixo acusando jairbolsonaro mandante exposição filha Maria Rosário,1
O Jorge Jesus acusou regresso Kelvin Porto,0
O Jorge Monforte bué burra ya vai dizer quer ter filhos mimada Bia mulher pediu abortar Ahahahaha burro,0
O jornalismo poder censório manipulador tendencioso tantas vezes mentiroso Afinal mundo vive httpstconTh0VR1qlE,1
O JornalOGlobo ainda fé vai funcionar Acho colocar tb umas pombinhas brancas aí bandidos des httpstcoee8X1lbS0H,0
O JornalOGlobo consegue dizer mesma matéria cara entrou armado roubar ainda assim chamálo SUS httpstconHsOZvDXvg,0
O José Manuel Coelho vez pedir asilo político principado Pontinha devia pedir vila Cascais Com Salgado resultou,0
O juiz abre país possíveis terroristas outros objetivo melhores interesses Os httpstcotL74UdFmnb,0
okdiego acordei sapatão hj,1
okiamxico Refugees RefugiadosPt Sim país data cheio muçulmanos Hoje bem pior,1
Olá Gatas e gato hahaha jujubalima aninhaebc taisrenata QuaseGay agdabritto CHRISMORANGUETE zoooiul draE marlenebicalho,0
Olga Benario vagabunda comunista safado Getúlio Vargas entregou pro amigo Adolf,1
OLGA BENARIO Vai toma cu httpstcoux61TtGZLh,1
Olha canalhice chamada Como culpa lei criminosos httpstco9XX51a28Tg,0
Olha cara jairbolsonaro qm tá ligando cus sujos fazendo httpstcoQTGF3jtLfv,1
Olha ae oportunidade q vc queria ganhar respeito tico Imperdível httpstcoAkKrQsEo72,0
Olha explosãooo qdo Portugal chegar Islão httpstconrVDE1TI8a,1
Olha aí DEP ExBBB pressionando procuradoria prejudicar prefeito Ariquemes httpstco3Th6Y7SS1D,0
olha aí O sempre digo repete chavão militância manda xinga oponete refuta nada httpstcoo9JLhALq1x,0
Olha lógica kkkkkkkkkkk nao quer obrigada feminista virou feminista obrigadakkkk httpstcoX3U8TYfbYc,1
olha vagabunda mostrando cara httpstcoDpPnUWe2Nt,1
Olha bem mulher vou sincero quero ver branco quero ver altar,0
Olha aqui policiafederal apagou printei httpstcotUIuFGLlty,0
Olhando bunda Ellen Roche httpstcoLGZYkikSeP,1
olha Bruno jogar mostrando melhor goleiro pegar penalidades máximas,0
Olha NÍVEL noticiário maiores jornais país É sério gente PAGA pra ler isso httpstco7tqxQ81EY6,1
Olha processinho pistoleira httpstcoxBgiow0dcj,1
olha q sempre falo Intolerância religiosa termo usado Esquerda pdiluir religião cristã atrocidade httpstcoLDoX8wDZbf,0
Olha primeiro pros peitos mulheres,1
Olhem MEDO mídia jairbolsonaro presidente httpstcocN6qv9C3fc,0
O Lula falou melhor Marisa fez ficar submissa dar palpite A platéia repleta femini httpstco25zXrS30ef,0
O Lula bloqueou twitter Alguém deve ter lido pra piadas,0
lula nunca acertou nota azul guitar hero,1
O mail reservas reservasparcgmailcom,0
O maior prazer mulher inteligente fazerse burra perante burro faz inteligente,1
O Mal PSG jogar Branco Barcelona confundiu Real Madrid,0
OMarceloWilson Marlon Brando né Mas segundo tbm foda,0
Omã segue ramo Islão diferente resto Médio Oriente,0
O melhor Angola Angolano dúvidas,0
O dia ganhou vosso Por capote httpstcoSscy8CZ9ot,0
O trabalho sobre Refugiados resumese Lady Gaga Faz sentido Não,0
verniz branco feio parece corretor,0
ministério cultura nao servia pra nada bando vagabundo fazendo merda palco ganhando pra,1
O movimento levar hashtag RacharLenhaPreta trend Twitter começou hoje Porto httpstcorPEUu5b01L,0
O movimento Vai ter gorda praia sim parece funcionou httpstcokmwq2k20e6,1
O mundo sapatao ligado imaginava,0
O Murilo deixou prova branco vou bater nele,0
Onde classificam menos Desta vez tendo concordar fcancio mas habitue Tratase devassa grat httpstcoaTl25RkD2a,0
onde FEMINISTAS httpstcoxEVjoZie3h,0
O nível destas três senhoras exigem respeito Trump MileyCyrus Madonna ladygaga httpstcoDHVU09C9rU,0
ONomedoVentto PSOLOficial Claro maior crise econômica últimos 20 ano resolve 6 meses vc perfil comédia né,0
O regresso prometido 18Jotta httpstcoCFw1Uvu0LF,0
Ontem batemos recorde utilização palavra nabo TV Portuguesa Não acreditam httpstcoMGGG26aPJiOverdoseDeTourette,0
Ontem representantes FLECFAC dirigente CarlosPuna ao meio O PNR apoia causa cabindas traído httpstco6AFTtXT0kB,0
Ontem lembrei q mttttt tmp atras acho q uns 7 anos professora sapatao descobrir q hj possui nome allan,1
ontem perfeito entendi monte estado legalizando maconha querem país dominado zumbis larica cérebro,1
Ontem ver Benfica Foi grande noite momento tentei entrar casa mulher decidiu imitar Ederson,1
Ontem Gabriela Moura integrantes agência P3K Comunicação ministrar palestra httpstcoJYUHFOOc3I,0
Ontem intervalo almoço excelente reunião Conselho Nacional Ambiente alegria ânimo httpstco7Au5aNJJ7o,0
O NYT agora médico E tá roendo insignificância cada vez maior httpstcoCRkeOXV7jN,1
O nytimes falido escreve total ficção sobre mim Cobriram tudo errado 2 anos agora inventando fontes httpstcotUx5x5KdG2,0
O Obamacare continua falhando A Humana sairá 2018 Iremos revogar substituir recuperar planos saúde httpstcoYQzU6btFDs,0
O Ocidente suicidase Os governantes primeiros culpados Portugal excepção httpstcoARSJeiorPe,0
O 2o fim Nirvana httpstco866rfyO0Hc,0
O orçaminto “NIM” httpstcokB9nAb8BBJOE2017 RenovarPortugal,0
O orgulho hetero tão válido quanto orgulho homo Se pode ter orgulho outro não orgulhohetero,0
Opa certíssimo Vida humana vale nada aqui mesmo é Que belo exemplo Mas ai quebrar ov httpstcovXYFL0zecD,1
OPauloAlmeida Bilhetes disponíveis aqui httpstcoNeiqhncuJp,0
OPauloAlmeida E juntar isso assustava fogo artificio,0
O Pensamento masculino Sem rodeios Bem vindo homem Você mulher revelações Aguarde,0
pior cego pode escutar,0
O pior cego quer enxergar ranço mulher burra,1
pior tudo MULHER defendendo filho puta assume abusivo E ELA DEFENDE O CARA MIGA PARA VC TA SENDO BURRA,1
O plano recapitalização CGD vai custar seis mil milhões euros httpstcodoG8riVuMG,0
PMDB sempre lado democracia,0
O PNR contrário desinteresse demais partidos órgãos soberania apoia justa luta cabindas httpstcozwF4xKVKEe,0
O PNR apresentase primeira vez SantaMariaFeira autárquicas Força AnselmoOliveira Lusanoticias httpstco6Ot13kpoXX,0
O PNR congratulase redução TSU Não colocamos interesses partido frente interesses nacionais httpstcoTLwpdj7yDy,0
O PNR Dia Portugal httpstcow6Kf1KGo4MRenovarPortugal PNR Portugal httpstcoVxGV1feTrq,0
O PNR cala ante marxismocultural censura tolerantes hipocrisia fazdeconta que nada httpstcoXLvvuy2PiG,0
O PNR solidarizase dor família enlutada morte Agente serviço Nação GNR httpstcoL4woxi9etD,0
O politicamente correto algo completamente doentio cogita homem menstruar httpstcoOiUg6vHh4c,1
O politicamente correto tá fudendo tudo,1
O porteiro homemdeverdade RT latinlover Massagear EGO mulher elogiar bunda peitos Isso porteiro faz,0
O primeiro encontro Jeff Sessions emb russo organizado governo Obama programa educacional pa httpstcoao0IYrt7re,0
O problema Islão etnia sim ideologia visa destruir Cristianismo E referi f httpstcomRmiFkBoLT,0
O problema nunca piada sim esquerdista Se for pode zombar PM tá tudo lindo Na hora httpstcoICdlGCEHob,1
O PSOL seguir ideologia comunista coreana onde come cachorro levaram pé letra httpstcoAQAzISQzmz,1
O q mulher d bonita d puta burra mentirosa N sabe q ta passando mão amigos,1
adianta vc dizer sente pena consegue refutar linha falo Isso tática httpstcosZT99syPKl,0
O BuzzFeedBrasil junto g1 GloboNews fazem chama jornalismo Se chama mico militância derrubada picareta,0
clodovil queria aprovar PL reduziria 513 250 politicos congresso NÃO DEIXARAM httpstcomOaWEWoBQC,0
O intervenção CÍVICO MILITAREste vídeo fez pensar httpstco8L06qY07KQ,1
O Globalismo Lauren Southern Muita gente ainda compreende httpstcomg2bBTXGQZ,0
O juventude fazendo tal liberdade Confundindo libertinagem Quanto faz httpstcoDw4OZ8xPQS,0
O mulher falando Eu tô esperando comida falando sobre sla Me senti burra MasterChefBR,0
O incomoda trabalhar G1 escrever hajir verbo conta verificada httpstcoZduXA74DaR,0
O Barcelona acaba fazer vai ficar sempre história futebol Que remontada incrível,0
O feminismo fez muçulmana,0
posso usar lavar tênis branco,0
O quer dizer exatamente httpstco1GcTutNH3Y,0
O válido então Feminicídio Estupro Mercado trabalho Falamos disso todo dia Poderia dedicar coluna isso então,1
O faz islâmicas podem falar httpstcoB1Y4XicjLc,0
O racismo esquerda passando tl Esse pode politicamente correto aí protestos Imagina httpstcoYh5eBHEiN2,0
O racismo mulheres negras latinas sofrem áreas ciência tecnologia engenharia matemática httpstcoTPqO635N7z,0
O racismo vai acabar deixar existir homem branco homem negro passar existir apenas HOMEM,0
oradorgas RedeGlobo alexandregarcia estagiário fode nessas,1
Ora ora passado bem sujo aqui httpstcoa6rIuQD3mx,0
O Raúl José vai cagar deve pedir autorização Jorge Jesus LibertemORaulJosé,0
