texto,label_odio
"a saída do monark só mostra q eles não cumpriram com a ideia do Flow de poder expressar as ideias sem consequências, mostrando q no fim tem uma galera pro traz q toma as decisão a da empresa e mostrando o quão mercenários eles são, expulsando uma das almas do programa pra manter a grana vindo por causa de propaganda, nós estamos em 2022 e essa merda de nazismo ainda é tabu por culpa da judeuzada bandida q ganho a vida com essa merda de segunda guerra mundial se passando de coitados, o programa com certeza já era sem o monark, o que fazia isso funcionar era essa dupla só o Igor não vinga",1
Essa mulher é chata demais kkkkk querendo proposta de um maconheiro que só quer reclamar USER,1
Vocês não sabem o orgulho que eu tenho vendo uma menina negra virar médica. Um jovem negro virando advogado. Me dá vontade sair na rua e ir pra estrada pagar promessa. HASHTAG,1
Odeio amanhecer com putas e veado e chega o hétero com dinheiro que paga tudo e escolhe a música. Toda hora fico desmaiando,1
Eu sou fã de crepúsculo e nem por isso sou gay -_-,0
"USER USER crescerem sem preconceito kkkkk a criança não sabe nem USER tá dizendo amigo, só pela feição delas já se nota essa inocência, estão totalmente manipuladas ali pra dizer coisas que nem sabem USER ""USER USER USER, USER USER USER"" kakakakakaka por favor né, não confunda uma criança sendo ensinada com uma criança sendo manipulada, são diferentes amiguinho ""USER USER USER, USER USER USER"" kakakakakakakaka",0
"nossa, você é muito engrassado cara, toda vez que eu to triste eu vou ver seus vídeos por favor, não pare de postar + essa pessoas que te critica são doidas cara.",0
A Simoni é pica mesmo a bicha faz milagre na moral 😭😭😭😭😭😭😭😭😭 tô toda macetada,1
USER Aff Maria……tá mais feia que o Pablo Vitar! Mano…..que cara de traveco! 🤮🤮🤮,1
"Mas pq ela não estava em sã consciência? Ela não tinha problema de saúde nem psicológico, nunca tomou remédio, trabalha, dirige, e independente. Só pq ela quis transar com o moço tem q estar doente? Todo dia tem gente cometendo traição , isso é a coisa mais normal do mundo",0
Queria saber oque esse povo besta estão fazendo vendo esse vídeo e pior ainda comentando ... crlho deixa a menina ser feliz ela pelo menos teve coragem de mostrar coisa que muitas gostosonas so da no escuro ... ela esta mostrando o corpo dele em nenhum momento do video vih ela influenciando nenhuma mulher a ser gorda parem de julgar ... Parabéns linda seja oque USER quiser gorda magra quem paga pela sua comida e USER ...,1
eu nao peguei o monitor caralho,0
O teu amor próprio me contagiou ! Obrigada por representar tantas gordinhas que sofrem pelo seu próprio corpo ❤,0
"Alguém tem o link pro ""Orgia de Traveco"" original? N consigo mais achar",1
"Tanta revolta sem motivo nos comentários. No vídeo são crianças demonstrando respeito e aceitação pelo seus pais que por ventura fazem parte da comunidade LGBT, e isso é motivo de revolta? O respeito? Fala sério, se incomodar com isso é homofobia, não tem nada demais, e muito menos está transformando qualquer criança em gay ou coisa do tipo, a menos que você concorde que respeito transforma as pessoas em gay kkk",0
USER USER ser inteligente é humilhar pra vc?,0
meu irmão brigou com a minha mãe ela tá puta da vida,1
"USER USER USER No se la ponen, ud es q nunca ha visto empleados en colombia?? Al q mas se haga el marica!",1
Vai morrer muita gente.,0
Fala bonito tem papo pra derrubar um avião kkk,0
"USER nojenta cópia e cola ridícula pau mandada , do ladrão Sérgio USER",1
"USER tirar o rapaz do programa, falou besteira sim, mas obviamente ninguém é a favor do nazismo, pelo amor de Deus USER. É pedir desculpa, se consertar, vir um rapaz como esse pra definir as conclusões sobre o tema, e seguir em frente. Acho que o flow sem Monark não será o mesmo.",0
Ela simplesmente pegando a bolsinha de putinha do gta dela e indo embora HASHTAG,1
uma vergonha o lolla barrar 2 águas minhas na porta e me cobrar 6 pau na água nesse calor desumano,0
"USER O povo achava que em 07 de setembro, tudo se resolveria como um conto de fadas. Povinho ingênuo e ignorante é fod@!!!",1
"USER, agora trás um congressista americano para debater com esse cara e defender a liberdade de expressão. Ou o que vocês estão dizendo é que povo americano é tão retardado que não vale nem tentar entender porque a maior potencia do mundo discorda?",1
"Sim ele é inteligente,mais ele só está falando bem dela porquê gostou da transa,agora não venha tratar ele como um santo!",1
USER inverte homofobico só por que não concorda com algo que não deve ser concordado USER?😂,0
"RT USER: ah arthur, vai se fuder pqp 🥴",1
USER USER ituuu yg tulisan gay 😅,1
"O boy: essa bunda tem fermento? Eu: do bom, po royal kkk O boy: eai mano, daq vamo pra onde ? Pra minha casa ne ? Contei pra amanda, e ela: vc vai da viadao ? Eu:sim amg, eu tava doida por um romance... ele é meu brinde. Kkkkkkkkkkk",1
o viado com nudes novos não quer guerra com ninguém... URL,1
"ela quer anarquizar, ela quer barbarizar, ela quer dominar, ela quer ser a bichona, ela quer ser a que não deita, ela quer ser a que peita, ela quer ser a que diz",1
"Q nojo dessa mulher kkk, educação 0",1
"juliana aprende a escrever!! ""MAIS USER"" kkkk seu video é aquele do gente que escreve errado!!! kkkkkkkkk",0
USER USER não é gorda USER é fofa e USER a eu,0
"Só porque o USER tem uma oratória boa o pessoal aqui ta passando pano pra ele, porra nenhuma o USER ta errado, pegou mulher casada e pelo jeito que ele fala no video não se arrepende e faria novamente, é incrivel como basta a pessoa ter uma boa dicção consegue manipular as pessoas distorcendo as coisas, faz as pessoas achar que o errado é o certo, a famosa inversão de valores.",1
Mas que noite estúpida 😂,0
"USER mesmo, porque até os anos 60 usavam crianças pra zombar de negros em zoológicos humanos. Agora você vem aqui criticar um comercial que ensina respeito ? Para de incoerência.",0
"Se USER é amor, com certeza ele é Gay e sem religião, pois evangélicos e católicos estão se mostrando péssimos humanos, cheios de ódio no coração...",1
Todos deveriam sumir do Brasil..abandonar esse país onde leis protegem bandidos,1
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk' cara tu é USER boom!,0
Vou confessar que ver fã de BBB putinho por causa da Doarda fez minha noite um pouco mais feliz,1
Futuro???? Ja era se queimou pra sempre kkkk,0
"tb acho! ele se aproveitou dela, que estava vulnerável! olha características desse cara. já dá para perceber que é mal intencionado!",0
USER! Uma empresa leva anos para se destacar e tudo se acaba com apenas uma propaganda. Lamentável!!!,0
USER USER = o extremo da arrogância que uma pessoa possa ser,0
"a miley tava muito sedenta pra beijar a anitta durante a performance kkkkkkkkkk, tadinha da bichinha URL",1
essa daí tá comendo o pão que o diabo amassou.. coitada namoral. aí aí o karma é perfeito,0
A bichinha não sabe fazer surpresa,1
"Dessa história toda, podemos tirar algumas conclusões: 1 - a mulher deu pq quis e é uma tremenda vagaba; 2 - o morador de rua não tem culpa de nada do que aconteceu e se deu muito bem; 3 - acho que a mais importante, o marido é um tremendo mané que não dava conta do recado, e também é um tremendo corno manso que disse conhecer a mulher e confiar plenamente nela, sua testa não terá mais lugar para tanto galho.",1
USER! Essa lei é umas das piores aqui no Brasil. Eram para apodrecer atrás das grades. País onde os assassinos tem mais direito do que os que não cometem nenhum crime. Vá entender!!!!,0
Pode dar aulas pra homens escrotos .,1
"caralho as formigas me atacaram nesse pico, picou minha barriga, minha coxa",0
ser pilantra significa oq pelo amor de Deus gente,0
"RT USER: Quem realmente acha que um traveco, semi nu, correndo com o pinto amarrado entre as nádegas e segurando uma toalha com a fac…",1
"As frases do USER são abominosas, dizer que vai metralhar um grupo só porquê pensa diferente dele é antidemocrático. É óbvio que iria levantar ódio e violência nos extremistas de esquerda. Palavras de ódio, geram ódio e violência. Será que o USER irá aprender com essa lição?",0
"Esse cara e um enganador história bem elaborada pra entrar na mente, ela foi fraca se comoveu, soldado bem treinado",0
faz campeonato de peido com os amigos.,0
USER USER preoUSERupão tanto d fika falando mal das modinhas USER a gente gosta USER nem USER preoUSERupão d proUSERurar no youtube mulheres USERantoras tentando fazer fama ai USER fika atraz d homens pra falar mal e USER USER USER tem mulheres no youtube tipo amannda USERondesUSERa USER homens ja perUSEReberão USER USER USER vem atraz d outros homens e nunUSERa d mulheres ow meu USER sera USER todos os homens vão vira gay desUSERulpa felipe mais USERresçe e vai atraz d alguma mulher pra fazer sexo pUSER tenho USERerteza homen USER fala muito d mulher virgem,1
"USER USER olha o nível do vocabulário ""atura ou USER"" 🤣🤣🤣🤣🤣🤣 que vergonha que deu agora de te responder",0
"USER Bicha, pelo amor de Deus.",1
USER USER esse cara é mo ferra e o cara é muito engraçado USER USER,0
eu sos tik toker? no por por tu tic en el ojo gordo boludo,1
USER Ele matou a própria mãe,0
Bebi uma das cachaças mais gostosas q eu já provei pqpppp q bicha boa,1
USER USER estou eu revendo essa treta que foi tudooo eu tô malucaaaaa kakakakakakakakka,0
É esse o comercial que gerou polêmica? USER se for puta q pariu hein oq tem demais mano?,1
USER seu viadinho nao viu minha mensagem,1
"Quarta-feira 30/06 ás 16:04 --- 294.363 gostei x 171.667 não gostei AS GAY VÃO DOMINAR O MUNDO, SÓ USER USER <3",0
O miserável é um gênio. USER de alto valor. Eu acredito na versão dele. Esse cara deveria escrever um livro.,0
"Que ódio desse viado, me fez sair de casa atoa.",1
USER USER USER A CRIANÇA SER GAY A USER É USER A CRIANÇA SER MAIS USER? USER SUAS USER,1
"fico bravinha foi? kkkkkkk esse anúncio só mostra que as crianças tem mais respeito do que você, tá achando que se teu filho comer hambúrguer vai virar gay do além? kkkkkkkk",1
USER USER USER USER Coitado do véio corno kkkkkkkkkkkkkk,1
Que homem ridículo,1
enfim vou parar de falar com essa sanguessuga de novo antes q eu tenha um colapso nervoso,0
USER. teeim gente que aiinda gosta desse filmee. aneeeim. Falta de cultura mesmo,0
"USER BUTICARIO, não venha USER também impor homossexualismo na podre sociedade brasileira, já basta o nojento do deputado e a maldita USER USER que não assisto desde 2001, mas um USER USER vc vão levar",1
"esse cara é de uma inteligência incrivél, a mulher simplismente ficou atraida pela intelectualidade dele, e quis ter uma relação sexual simples ! o marido dela que não aceitou a traição e inventou doença onde não tem !",0
"Eu não aguento mais ver judeus se fazendo de vítima 80 anos depois de tudo. De lá pra cá as ditaduras de esquerda mataram em média de 100 milhões de pessoas e continuam morrendo... na Palestina, na África, no Brasil!",1
USER Lucas não deu a liderança ele ganhou a liderança junto com o Arthur bem diferente! Parem de palhaçada que tá feio já,0
"'trabalhando graças ao feminismo' RH decide: - vou escolher a mulher pq mesmo ela nao concluindo a faculdade, ela cagou na foto do bolsonaro",1
da série ninguém respeita versão: os argentinos 😂😂😂😂😂😂😂😂😂😂😂😂😂,1
- Chupetinha patrono da cidade - 68% Da popula莽茫o votou no Bolsonaro - n茫o tem nada de bom pra fazer - cosplay de bandido em escola particular existem - cidade n茫o tem nada al茅m de talarico e fofoqueiro - carinha da palha italiana 茅 mais ponto tur铆stico que a pra莽a da cidade URL,1
"USER rapaz olhando cenário agora USER tá calma , hj viu. USERkk mulher doida mais não tem duas conversa monte de homem com barba fica se fazendo de criança de 9 anos .",1
Perto dela ele fica calado,0
RT USER: vey a juliette veio com essa turne para calar a boca dos haters que dizem que ela nao é cantora. serio ela nesses meses t…,0
"A USER tá doidinha pra mamar na teta do governo de novo.. o povo tá carente e sempre esteve vocês ganham com a desgraça do outros, não sou de nenhum partido não",1
"Simplesmente vergonhoso , mais vergonhoso ainda é tantos comentários satânicos ! Gente sem sabedoria da palavra de Deus e achando USERue tem moral pra falar do senhoor! USER tá voltando , USERuero ver voces achando isso tudo lindo na hora USER USER estiverem julgando vocês. Só tenho misericórdia .",0
Tinha que ter alguém pra peita a Jojo USER,1
USER tira Jojo USER o mor USER,0
USER de sangue pelo nariz 👃 quase morre 🤣🤣🤣,0
USER lembra minha mãe mandando fazer as coisas hahahahhaha,0
CARA QUE ODIOOOO URL,0
Tudo indiota brasileiro é burro demais,1
"USER USER Tche, ta com inveja da melhor regiao do país, pia azedo? 🤣🤣🤣 Fala isso perto da gurizada pra ver o que acontece cntg, bostinha. O facao ja ta afiado, mlhr tu ti atipa daqui!¡",1
"USER Eu sou mais filho da puta do que todos os PETRALHAS, espuma de ódio Gregório Duvivier, o FASCISTA NAZISTA COMUNISTA PARASITA ESQUERDISTA ZÉ RUELISTA, BUNDISTA CORNISTA na TL do Pássaro Vermelho!!! VTNC ZÉ ""BUCETA""!!!",1
aí pprt tem q ser mt otária mesmo p fazer uma merda dessa kkkkkkkkkk vtnc só de pensar minha cabeça fica explodindo,1
Alguma putinha querendo rola? Chama dm que eu mostro HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,1
Pra vcs e fácil fala que corpo assim e feio e blá blá mas não e nada fácil emagrecer eu com 65 kilos tento emagrecer e ta sendo difícil sejam realistas e si coloquem no lugar do outro pelo amor de Deussssss,0
"Esse vídeo teve tanto deslike, mas tanto deslike, que eles tiraram a visualização de deslikes USER. Tiveram mais de 200 mil dislikes mano, acho que eles ficaram com vergonha da quantidade que teve USERkakakaakak",0
">>61691eu sugiro não perder tempo com isso. acredito que nossa maior arma masculina é a capacidade de sustentar a indiferença quanto ao que odiamos.delete essa pessoa da sua vida e nunca mais fale com ela. siga bem, cuidando de você mesmo e se relacionando com outras pessoas. se você ficar nessa ideia de "" vingancinha"" (que é coisa de mulher), você vai começar a pautar suas ações em deixar fulano ou ciclana incomodados e isso é um caminho certo para se fuder.",1
