text,is_hate_speech
maldito filho puta vagabundo voce coração assassino,0
filha zé droga exmarido traficante cunhado pedófilo pessoas rodeiam user deputada q url,0
pior ate curto crepusculo ñ negar q oq falou pura verdade rachei d mtoo foda,0
user vc dança cara seguidores falsa cacete comunista tudo lixo url,0
nenhum tipo constrangimento vergonha arrependimento atos user viu mulher transtorno porque pessoa leiga sabe fazendo fez sabendo fala aparência sedutora bom deus pessoa aproveita outra parte sexual ingenuidade outra coisa perversidade sacanagem malignidade pediu perdão nenhum instante user aproveitador fraqueza fragilidade outro humano covarde jogar culpa mulher pronunciou vítima vergonha exposta pessoa toca guitarra lê livros criança pouco teólogo poeta usa sedutor acha santo user ficará oculto todos passaremos tribunal deus user user user user,0
reunião tudo abjeto url,0
vão user user userprincipalusernte desconhecidos usero user user toda confusãopir user user usera thaíse loucaa user deveria valer user user user beijou user user user permissão user user user user regras user user maior user user user user😡😡😡,0
adultos fascistas continuem falar sobre sexualidade crianças assim ficarem adolescentes vão vovôs muitos traficantes boa ideia,0
user user ptralhas bandidos psicopatas ladrões facção criminosa lulaladrãostfpcc,0
user infelizmente amg bem menos ainda frase sobre procurar diamante encontrar vidro real twitter porcaria nenhuma maaaas tipo desiste fácil ahahahahhah,0
user dois pilantras,1
vampiro cala boca user user,0
rt user cómo vas en casa y vas jean jajaj terrible psicópata,0
tb acho aproveitou vulnerável olha características desse cara dá perceber mal intencionado,0
kkkkkkkkkkkk precisso falar pois maioria opinião crepusculo merda msm,0
lixos nunca comprei nada dessa marca,1
user precisa bloquear baitola inrustido quer pode sair armario trate gayzinho carinho pra fazer raiva nele,0
user favor fique calado podcast inteiro so fuma so user sabe fazer correto fica boca fechada,0
user felipe user,0
user user user jeito user user 😂♥️👌🏻,0
user insuportável,0
user esos hdp creen la gente es estúpida y conocen sus fechorías,0
user mano cual es el maldito problema,0
user horrivél tenebroso ruim fedido horripilante vergonhoso pisou bola tosco ignóbil velhaco ralé vergonha patife pífio miserável mesquinho simplesmente deplorável,0
user user precisa abrir espaço crime crime porra errou user user,0
user pergunta cretina,0
user podre fizer,0
entrevistada questãouser,0
casal gay pode adotar criança abandonada algum casal heterossexual pior acontece infelizmente,0
vontade matar maria clara vezes vagabunda descarada,0
kkkkkkkkk menininha 13 anos capaz rosca atrizinha merda nesse filme juventude tosca chega nojo,0
cara doente mental,0
ana desaparece pqp,0
larga maconha,0
rt user comendo cu palmeiras som the hills url,1
user user fronteiras ter arma ilegal crime nesse país bosta user,1
yuri mateus tava pegando pinto maniacos,0
vídeo tanto deslike tanto deslike tiraram visualização deslikes user 200 mil dislikes mano acho ficaram vergonha quantidade userkakakaakak,0
credo vai cuidar filha puro desleixo põe culpa gordua perguntando pq gorda deve comer panela gordura toda so prejudica vim expor felicidade video fácil quero ver ta feliz msm dia dia fazer coisas simples q todo mundo faz prejudicada gordura fazer video desse dnv menos depila perseguida,0
user pra pagar user agora cretinice paga logo lula vai precisar dinheiro campanha começo coloca crianças rolos toma vergonha cara cretino url,0
abaixo comentários brasileiros ignorantes medo vacina 👇,1
user faz merda acha legal país fudido caralho,0
cara abusa mulher perfeito juízo porrada pessoas escrachando vítima achando lindo cara fez pior maioria destas pessoas condenarem homem aproveita embriaguez mulher ter relação bate palmas abusador aproveitou mulher confusão mental parabéns hipocrisia,0
user user user 3 milhoes opinoes acho vc probleminha,0
salve user república esquerda maldita bandeira brasil nunca vermelho canalhas,1
alguém avisa pra mãe rotina chato pqp todo dia mesma coisa q saco quero ficar vey,0
pega cara desse matar logo,0
user pega pênis mariano 3x sentiu invadido nada feito programa,0
user ése rodrigo otro riquilloque sera un payaso màsal menos martha lucíaes ignorante y estorbaeste es un arribista qué nunca ha logrado nadasolo lambon,0
rt user tô sendo feita idiota,0
juiz ladrona bandida existisse lei todos cadeia,0
user user user merda kk user user tenso kkkk,0
user user user fã ridicula,0
sinceramente flow nunca iria inteligencia user melhor á toa muitos chamam atrizes pornos qualquer coisa falam algo querem ouvir vibram todos juntos eeeeeee alguem refutar qualquer ideia anfitrioes ae discordia tipico acha descolado fumar nao liga pra aprender nada quer saber todo mundo proprio mundo então nao opine sobre ninguem feliz sozinho perda tempo ir ae ter conhecidos idiotas limitados vc querendo ter papo cabeça vai rolar né,1
kkkkkk vida louca ne,0
blanca llama hacerme un show cabron jajajaja tóxica 🤣😂,0
user user sofre pois apoia lula apenas pessoas informação induzidos pais votar ladrão,0
sei pq invento coisas coragem nada bunda mole assumida 🙃,0
user top jovem carinha boy psicopata kkkk excelente episódio er tbm,0
sabe pq deslike like porque enquanto user fazem mutirões pra dar deslike gays cuidado vida amando mínimo importar user crentelhada chata,1
user user várias user user falou user passou pano fica marra certinho dá opinião user ligar pra opinião público gosta apregoar,0
fiquem sabendo 🤡 presidente brasil ta putinho hashtag hein vai infartar🤣 hashtag hashtag porque hashtag vem aí acorda hashtag,0
user user comia boa branquelo mongol,0
hoje sei porque user filme crepusculo ja menos 4user historia megahiperultra foda efeitos afude talscrepusculo repetitivotodo filme repete menos cena blablabla,0
user user user user user bom deixo gastar dinheiro fast user user,0
metendo louco amante,0
user carai 🥵❤️,0
user então filho lulinha vai votar pobrezinho pai kkkkkk deixa hipócrita,0
user user user quer coitadinho perseguido votado lina pa vai imunizalo tá putinho kkkkk,0
cara tava defendendo nada burro fala algo pensa,0
fuder dormi,0
mulher ignorante credo quer mandar,0
claro vão conversar sobre 40 anos merda vcs cabeça mds,1
user onde mexe fede hashtag hashtag hashtag hashtag,0
user pois porrada resto bicho morto formato cilindrico tbm estranho pra mim,0
638049 manhãpergunto pra vagabunda horas vamos encontrar7 noitejá tomado banho trocado ainda respondeuvou olhar cancro delaficou fazendo posts merda dia todoresponde ás 9 noite vai ter ir comigo porque vai família deladigo apenas oktop kek fodase piranha chamar novo vou responder,0
user bato,0
veo bien ❌ tan mal veo ✔️ asaltarias✔️ q tan ridícula ando✔️,0
user aaa vtnc hetero dnv,0
user user culpa n q fez pergunta retardada mundo,0
ativei modo fodace 🤤,0
peça pra débil mental deixar fã hashtag url,0
user “boa menina vai dar canseira” disse q,0
globo manipuladora tendenciosa hipócrita acredita própria mentira,0
comercial totalmente desnecessárioda nojo verdeixem crianças serem criançase suéter ensinar certo pra idade delesainda bem cliente desse lixo,0
vergonha brasileiro representa brasil,0
user user user biel escrotooooo,0
desgraçado fala hoje família italiana sendo q gejte vai visifaf amanhã,0
expulsar mariano user apertou seios user passou mão partes íntimas selfie tentou beijálo força direitos iguais😉,0
user voz puta madre marero mierda,0
ñ faz sentido jogos idiotas user user xd,0
user bosta mal gravado,0
nojo ê 😘,0
troca olhares pronto fudeu hahahaaha genial,0
user fâ crepusculo insatisfeito user user,0
user tama gente reclamando voz paula culpa ter voz malucos,0
rt user user juro porra kkkkkkkikkkkk 1 mês esperando,0
rt user inimigos fica puto ver bem 🚩,0
user ridículae pior falou ia votar neles hora drama liderançae influenciada recalcadassem noção ranço,0
hary concordo planta preguiçosa user loira olhos azuis deu sangue provas principalmente resistência jogou pra krl chegou longe mérito ainda carregou hary outra lembro nome costas falar forçava barra pra agradar ngm mesma f0dase user chato pra krl achava última bolacha pacote tudo fazia jogo ensaiado falso vivia olhando pras câmeras user saiu cedo demais público ainda formado opiniões sobre participantes user escolheu lado errado pra aliar nesses pontos user mereceu ganhar venceu melhor jogadora,0
to vontade socar mariana fica pensamento negativo pqp ja falei q vai dar td certo p hj saco,0
user user user user héteros mortos outros héteros homossexuais matam héteros héteros matam homossexuais pessoas deixarem tratar odiar pessoa opção passar entender todos cometem crime melhora,0
user user user user user user quiser user user user vai ler,0
user user moro aluguel desde nasci pago conta igual filha puta pra chegar arrombada faz autoexilio falar merda dessas sempre fala né,0
todo dia sai puta tarado ruas dia encontram,1
user prostituto vagabundo n vale nada,0
user user user user lavarse la cola mi perrita cretina del twitter siiiiigapyyyyy 👋 imbécil,0
customizado capinha celular olho grego caralho chegar perto algumas pessoas bagulho saiu surreal,0
user gay enrustido deve sentir tesão user enrustido faz charme pra acho bela final filme fica sozinha user user casam ai sim felipe vai virgem frustrada garotinhas mongoloides assistem crepúsculo chegarem 40,1
jamais ficaria feliz corpo desseela tá obesidade mórbida ridículo ninguém quer gordo acredito feliz sente cansada dificuldades pra baixar joelhos doe thais chara cuida peso pode levar óbito cuide opiniao,0
amigos facul tá td gayzao hj sifude hahdshshsh,1
pule benga sim mano porra incentivar mentes ingênuas crianças tempo agente comia terra,0
hétero pra mim melhor comercial boticário user deram deslike fica criticando comercial bando hipócritas beijinho ombro pra vcs,0
criança aí apelando compro ações apelação d user todos iguais porémnao coloca criança user lixos,1
user cara lenda brabo comedor casadas pediu minuto silêncio ainda guerra user user,0
user user incluindo gaysnegros mulheresfeminicidios visão apenas convêm família tradicional pipipi popopo moço armas podem sim ajudar defender vão trazer mortes motivos disse vou continuar dizendo brigas trânsito brigas vizinho descoberta traição pense alguma briga aconteceu família agora imagine pessoa arma aonde iria parar,0
insônia caralho ainda bem q amanhã nn vou trabalha nn tava fudido pra acorda 530 manhã slk,0
marreco ganha user,0
querer defender chamar garoto babaca nesse momento hora aproveitar sentimentos menino pra pedir mil coisas tá td bem né kkkkkkkk,0
user nojento ainda bem inscrito pessoas defendem nazismo tarde vcs nojentos,1
tão trouxa,0
desgraça coitada url,0
nao faz cara maluco naooo,0
mussumano ter citado vídeo vai bombar bem maiskkkkk,0
1 vez falou merda diversas vezes conseguir terminar assistir pod sempre chapado bebado falando nada c nada,0
vai tomar cu amigo parceiro ainda bem gosto ficar casa pq depender companhia alguém pra sair fazer alguma coisa tava ferrada,0
user user supermercado chorando igual desgraçada url,0
vai muleke porra esmurra cara vez pega mãos aí vamo sair soco caralho soca gosto vem tudo monstro ta eh saindo jaula url,0
amiga coroa mostrando salto pes buceta pra mim url,0
user user user user odeio vc andre,0
user brasília respeitou refletiu sobre possível perda mãe idosa dar entrevista ratinho acham importa povo affintervenção cerebral né,0
rt user n existe escorpiano salva pqp,0
dia torci arthur aguiar lembro bicho escroto meninos bobões cara capaz levantar pra ver fotos família linna merece nunca ganhar programa tendo scooby pa dg,0
